,tweet_id,text,is_sarcasm
754,794735739598761984,breaking is leading in polls in impo ant battleground states qatar iraq iran saudi arabia rememberwhentrump was never,True
755,794950980693528577,podestaemails did you ever have doubts whether was pro and blocking other candidates,True
756,795302764511432704,directed her maid to print out classified materials some of them about libya and iran,True
757,795303063397355520,[watch] president obama commit treason in why is this man not in prison,True
758,795305301318791169,maybe she doesn't do windows directed her maid to print out classified materials via,True
759,795355352720179200,revelations that asked her maid to print out classified material at her home gives the word reckless a whole new meaning,True
760,795371058652213253,fbi's last minute week investigation of is either most efficient thing us gov has ever done or total bs comey,True
761,795372877897940992,hillary finally has a record to run on she wasn't indicted epicfail mideastchaos fraud vote,True
762,795430833133715456,is being protected by a rigged system,True
763,795470114359427072,dncleak wow dnc discussing their faked groping charges against dnc is scum,True
764,795671363214340096,chaffetz if is clean why does her staff keep pleading the fifth election,True
765,795699667287818240,or the tl dr version i've called charities looking for proof gives millions to charity her,True
766,795830821659770880,mayor giuliani the [clinton] maid who had access to top-secret material it's a crime hannity foxnews,True
767,795982963909357568,breaking  endorses for president,True
768,796009375324405760,welcome to hillary's america where women are attacked for wearing a trump jersey she paid for them to do it too,True
769,796010320569450496,breaking historic moment when fbi suspect casts vote for an fbi suspect electionday,True
770,796012972443320321,police car light breaking bernie sanders endorses trump electionday voted,True
771,796028811708088320,breaking historic moment when fbi suspect casts vote for an fbi suspect electionday,True
772,796046574359035905,unfo unately melania copied her ballot from michelle so donald just voted for hillary electionday,True
773,796047173012127744,when a presidential candidate can't even trust his own wife to vote for him neve rump electionday,True
774,796051049597390849,that moment when you're pretty sure not even your wife would want to vote for you electionday,True
775,796057094738890752,if donald trump wins i'll paypal everyone that retweeted this electionday,True
776,796063894934605824,police car light breaking repo s of voterfraud in philly instructional ballot being handed out inside polling stations double exclamation mark,True
777,796097946857209856,if donald trump wins this election i will literally give people who retweet this tweet electionday,True
778,796107064317804544,hillary is on her way to an airpo to watch the election results parked on a runway with flight plans to qatar electionday,True
